id_w_time,latitude,longitude,id,x,y,year,month,week,date,time_of_year,acq_time,fire,pop_density,obs_ID,city,in_urban_area,settlement,adm2_name,pop_exact,excess_fire,predicted_fire,fire_in_window,war_fire,sustained_excess,id_big,length_of_war_fire_area,war_fire_restrictive,map_col
44.6-1.8-310-2022,1.80226,44.63719,44.6-1.8,44.6,1.8,2022,11,45,2022-11-06,310,1015,1,236.27440049913196,23949,NA,FALSE,FALSE,NA,248.2410430908203,0,1,2,0,0,45-2,1,0,NA
44.6-1.8-335-2022,1.7795,44.62055,44.6-1.8,44.6,1.8,2022,12,48,2022-12-01,335,1047,1,236.27440049913196,24013,NA,FALSE,FALSE,NA,290.7718200683594,0,1,1,0,0,45-2,1,0,NA
44.6-1.8-357-2022,1.77792,44.62006,44.6-1.8,44.6,1.8,2022,12,52,2022-12-23,357,1034,1,236.27440049913196,24066,NA,FALSE,FALSE,NA,290.7718200683594,0,1,2,0,0,45-2,1,0,NA
44.6-1.8-357-2022,1.7786,44.62048,44.6-1.8,44.6,1.8,2022,12,52,2022-12-23,357,1034,1,236.27440049913196,24067,NA,FALSE,FALSE,NA,290.7718200683594,0,1,2,0,0,45-2,1,0,NA
44.6-1.8-44-2023,1.77978,44.63587,44.6-1.8,44.6,1.8,2023,2,7,2023-02-13,44,1008,1,236.27440049913196,24895,NA,FALSE,TRUE,Qoryooley,343.3909912109375,0,1,1,0,0,45-2,1,0,NA
44.6-1.8-61-2023,1.76589,44.59041,44.6-1.8,44.6,1.8,2023,3,9,2023-03-02,61,0947,1,236.27440049913196,25550,NA,FALSE,FALSE,NA,340.92242431640625,0,2,1,0,0,45-2,1,0,NA
44.6-1.8-65-2023,1.75019,44.58258,44.6-1.8,44.6,1.8,2023,3,10,2023-03-06,65,1015,1,236.27440049913196,25706,NA,FALSE,FALSE,NA,341.8108215332031,0,2,1,0,0,45-2,1,0,NA
44.6-1.8-66-2023,1.76739,44.60885,44.6-1.8,44.6,1.8,2023,3,10,2023-03-07,66,0956,1,236.27440049913196,25752,NA,FALSE,TRUE,Qoryooley,347.8865051269531,0,2,1,0,0,45-2,1,0,NA
44.6-1.8-67-2023,1.78775,44.62467,44.6-1.8,44.6,1.8,2023,3,10,2023-03-08,67,1028,1,236.27440049913196,25809,NA,FALSE,FALSE,NA,290.5340881347656,0,2,1,0,0,45-2,1,0,NA
44.6-1.8-74-2023,1.76491,44.61173,44.6-1.8,44.6,1.8,2023,3,11,2023-03-15,74,1045,1,236.27440049913196,26090,NA,FALSE,TRUE,Qoryooley,392.84967041015625,0,1,1,0,0,45-2,1,0,NA
44.6-1.8-75-2023,1.77372,44.60658,44.6-1.8,44.6,1.8,2023,3,11,2023-03-16,75,1026,1,236.27440049913196,26100,NA,FALSE,TRUE,Qoryooley,347.3431701660156,0,2,1,0,0,45-2,1,0,NA
44.6-1.8-77-2023,1.76655,44.59387,44.6-1.8,44.6,1.8,2023,3,12,2023-03-18,77,1041,1,236.27440049913196,26158,NA,FALSE,FALSE,NA,348.7301330566406,0,2,1,0,0,45-2,1,0,NA
44.6-1.8-89-2023,1.75315,44.57969,44.6-1.8,44.6,1.8,2023,3,13,2023-03-30,89,1015,1,236.27440049913196,26323,NA,FALSE,FALSE,NA,298.6783752441406,0,1,1,0,0,45-2,1,0,NA
44.6-1.8-95-2023,1.79134,44.6218,44.6-1.8,44.6,1.8,2023,4,14,2023-04-05,95,1004,1,236.27440049913196,26406,NA,FALSE,TRUE,Qoryooley,221.00056457519537,0,2,2,0,0,45-2,1,0,NA
44.6-1.8-95-2023,1.797,44.63846,44.6-1.8,44.6,1.8,2023,4,14,2023-04-05,95,1051,1,236.27440049913196,26407,NA,FALSE,FALSE,NA,267.9448547363281,0,2,2,0,0,45-2,1,0,NA
44.6-1.9-268-2022,1.86745,44.64928,44.6-1.9,44.6,1.9,2022,9,39,2022-09-25,268,1051,1,78.18280461099413,23547,NA,FALSE,FALSE,NA,180.03968811035156,0,2,1,0,0,45-2,1,0,NA
44.6-2-250-2022,2.03774,44.56012,44.6-2,44.6,2,2022,9,36,2022-09-07,250,1041,1,49.47939848899841,23286,NA,FALSE,TRUE,Balcad,46.08930206298828,0,1,1,0,0,45-2,1,0,NA
44.6-2-5-2023,1.99467,44.59271,44.6-2,44.6,2,2023,1,1,2023-01-05,5,1038,1,49.47939848899841,24153,NA,FALSE,FALSE,NA,48.90349960327149,0,1,1,0,0,45-2,1,0,NA
44.6-2.1-16-2023,2.14814,44.62425,44.6-2.1,44.6,2.1,2023,1,3,2023-01-16,16,1032,1,57.106971740722656,24306,NA,FALSE,TRUE,Balcad,49.49786758422851,0,1,1,0,0,45-2,1,0,NA
44.6-2.1-23-2023,2.14841,44.62586,44.6-2.1,44.6,2.1,2023,1,4,2023-01-23,23,1002,1,57.106971740722656,24451,NA,FALSE,TRUE,Balcad,49.49786758422851,0,1,1,0,0,45-2,1,0,NA
44.6-2.1-243-2022,2.14589,44.64069,44.6-2.1,44.6,2.1,2022,8,35,2022-08-31,243,1019,1,57.106971740722656,23198,NA,FALSE,TRUE,Balcad,45.11627960205078,0,1,1,0,0,45-2,1,0,NA
44.6-2.1-252-2023,2.12234,44.56828,44.6-2.1,44.6,2.1,2023,9,37,2023-09-09,252,1058,1,57.106971740722656,26979,NA,FALSE,TRUE,Balcad,78.61956024169922,0,1,1,0,0,45-2,1,0,NA
44.6-2.1-256-2022,2.13822,44.5557,44.6-2.1,44.6,2.1,2022,9,37,2022-09-13,256,1028,1,57.106971740722656,23356,NA,FALSE,TRUE,Balcad,62.541534423828125,0,1,1,0,0,45-2,1,0,NA
44.6-2.2-199-2023,2.23163,44.60773,44.6-2.2,44.6,2.2,2023,7,29,2023-07-18,199,1002,1,35.738021201557586,26643,NA,FALSE,FALSE,NA,18.3848819732666,0,2,1,0,0,45-2,1,0,NA
44.6-2.2-267-2022,2.19016,44.60426,44.6-2.2,44.6,2.2,2022,9,39,2022-09-24,267,1021,1,35.738021201557586,23512,NA,FALSE,TRUE,Balcad,57.7104263305664,0,2,1,0,0,45-2,1,0,NA
44.6-2.2-287-2022,2.189,44.63125,44.6-2.2,44.6,2.2,2022,10,42,2022-10-14,287,1045,1,35.738021201557586,23801,NA,FALSE,TRUE,Balcad,61.83668899536133,0,2,1,0,0,45-2,1,0,NA
44.6-2.2-288-2022,2.19122,44.57824,44.6-2.2,44.6,2.2,2022,10,42,2022-10-15,288,1028,1,35.738021201557586,23807,NA,FALSE,FALSE,NA,41.0715217590332,0,2,1,0,0,45-2,1,0,NA
44.6-2.2-68-2023,2.15508,44.59395,44.6-2.2,44.6,2.2,2023,3,10,2023-03-09,68,1057,1,35.738021201557586,25887,NA,FALSE,TRUE,Balcad,63.96292495727539,0,2,1,0,0,45-2,1,0,NA
44.6-3.7-249-2023,3.70423,44.56309,44.6-3.7,44.6,3.7,2023,9,36,2023-09-06,249,1015,1,21.049560997221207,26924,NA,FALSE,FALSE,NA,19.840496063232425,0,1,1,0,0,45-4,1,0,NA
44.6-3.7-8-2023,3.73261,44.60263,44.6-3.7,44.6,3.7,2023,1,2,2023-01-08,8,1034,1,21.049560997221207,24206,NA,FALSE,FALSE,NA,24.044832229614254,0,1,1,0,0,45-4,1,0,NA
44.6-3.7-94-2023,3.73757,44.55098,44.6-3.7,44.6,3.7,2023,4,14,2023-04-04,94,1011,1,21.049560997221207,26398,NA,FALSE,TRUE,Tayeeglow,23.585954666137695,0,1,1,0,0,45-4,1,0,NA
44.6-3.9-272-2022,3.89232,44.61487,44.6-3.9,44.6,3.9,2022,9,39,2022-09-29,272,2216,1,31.165569795502556,23632,NA,FALSE,FALSE,NA,28.99198532104492,0,2,1,0,0,45-4,1,0,NA
44.6-4-107-2023,4.00457,44.6204,44.6-4,44.6,4,2023,4,16,2023-04-17,107,0746,1,49.35338989893595,26466,NA,FALSE,FALSE,NA,43.86006164550781,0,1,1,0,0,45-4,1,0,NA
44.6-4-12-2023,3.9516,44.63683,44.6-4,44.6,4,2023,1,2,2023-01-12,12,1100,1,49.35338989893595,24238,NA,FALSE,FALSE,NA,48.07283020019531,0,1,1,0,0,45-4,1,0,NA
44.6-4-28-2023,4.04261,44.55111,44.6-4,44.6,4,2023,1,5,2023-01-28,28,1100,1,49.35338989893595,24553,NA,FALSE,TRUE,Tayeeglow,40.561038970947266,0,1,1,0,0,45-4,1,0,NA
44.6-4-94-2023,3.99024,44.61137,44.6-4,44.6,4,2023,4,14,2023-04-04,94,1011,1,49.35338989893595,26399,NA,FALSE,FALSE,NA,64.35856628417969,0,1,1,0,0,45-4,1,0,NA
44.6-4.2-27-2023,4.23147,44.62811,44.6-4.2,44.6,4.2,2023,1,4,2023-01-27,27,1025,1,22.35556287235684,24546,NA,FALSE,FALSE,NA,21.418474197387695,0,1,1,0,0,45-4,1,0,NA
44.7-1.7-157-2023,1.73696,44.68412,44.7-1.7,44.7,1.7000000000000002,2023,6,23,2023-06-06,157,1041,1,624.981028712073,26571,NA,FALSE,FALSE,NA,351.49169921875,0,1,1,0,0,45-2,1,0,NA
44.7-1.7-228-2023,1.71695,44.6676,44.7-1.7,44.7,1.7000000000000002,2023,8,33,2023-08-16,228,1058,1,624.981028712073,26716,NA,FALSE,FALSE,NA,530.30047607421875,0,1,1,0,0,45-2,1,0,NA
44.7-1.7-251-2023,1.71495,44.68236,44.7-1.7,44.7,1.7000000000000002,2023,9,36,2023-09-08,251,1028,1,624.981028712073,26931,NA,FALSE,FALSE,NA,603.0028076171875,0,1,1,0,0,45-2,1,0,NA
44.7-1.7-257-2022,1.72754,44.65755,44.7-1.7,44.7,1.7000000000000002,2022,9,37,2022-09-14,257,1009,1,624.981028712073,23373,NA,FALSE,FALSE,NA,493.001708984375,0,1,1,0,0,45-2,1,0,NA
44.7-1.7-296-2022,1.68917,44.73832,44.7-1.7,44.7,1.7000000000000002,2022,10,43,2022-10-23,296,1026,1,624.981028712073,23866,NA,FALSE,TRUE,Marka,671.33197021484375,0,1,1,0,0,45-2,1,0,NA
44.7-1.7-49-2023,1.72839,44.65295,44.7-1.7,44.7,1.7000000000000002,2023,2,8,2023-02-18,49,1015,1,624.981028712073,25055,NA,FALSE,FALSE,NA,428.1918640136719,0,1,1,0,0,45-2,1,0,NA
44.7-1.7-61-2023,1.74802,44.66397,44.7-1.7,44.7,1.7000000000000002,2023,3,9,2023-03-02,61,1040,1,624.981028712073,25551,NA,FALSE,TRUE,Marka,402.7119445800781,0,2,1,0,0,45-2,1,0,NA
44.7-1.7-63-2023,1.74751,44.66249,44.7-1.7,44.7,1.7000000000000002,2023,3,10,2023-03-04,63,1051,1,624.981028712073,25633,NA,FALSE,TRUE,Marka,402.7119445800781,0,1,1,0,0,45-2,1,0,NA
44.7-1.7-90-2023,1.74852,44.67301,44.7-1.7,44.7,1.7000000000000002,2023,3,13,2023-03-31,90,1045,1,624.981028712073,26341,NA,FALSE,TRUE,Marka,368.24362182617193,0,1,1,0,0,45-2,1,0,NA
44.7-1.7-99-2023,1.71109,44.74897,44.7-1.7,44.7,1.7000000000000002,2023,4,15,2023-04-09,99,2216,1,624.981028712073,26424,NA,FALSE,TRUE,Marka,719.63177490234375,0,1,1,0,0,45-2,1,0,NA
44.7-1.8-100-2023,1.79912,44.69006,44.7-1.8,44.7,1.8,2023,4,15,2023-04-10,100,1058,1,365.1445946163601,26431,NA,FALSE,TRUE,Marka,402.5184631347656,0,2,1,0,0,45-2,1,0,NA
44.7-1.8-135-2023,1.83543,44.7462,44.7-1.8,44.7,1.8,2023,5,20,2023-05-15,135,0716,1,365.1445946163601,26519,NA,FALSE,TRUE,Marka,303.2381286621094,0,1,1,0,0,45-2,1,0,NA
44.7-1.8-15-2023,1.80476,44.67696,44.7-1.8,44.7,1.8,2023,1,3,2023-01-15,15,1051,1,365.1445946163601,24299,NA,FALSE,TRUE,Marka,409.472412109375,0,1,1,0,0,45-2,1,0,NA
44.7-1.8-151-2023,1.79998,44.71602,44.7-1.8,44.7,1.8,2023,5,22,2023-05-31,151,1051,1,365.1445946163601,26562,NA,FALSE,TRUE,Marka,381.95806884765625,0,1,1,0,0,45-2,1,0,NA
44.7-1.8-235-2023,1.82249,44.69423,44.7-1.8,44.7,1.8,2023,8,34,2023-08-23,235,1028,1,365.1445946163601,26788,NA,FALSE,FALSE,NA,420.5070190429687,0,1,1,0,0,45-2,1,0,NA
44.7-1.8-240-2023,1.75423,44.70512,44.7-1.8,44.7,1.8,2023,8,35,2023-08-28,240,1034,1,365.1445946163601,26839,NA,FALSE,TRUE,Marka,352.8502197265625,0,1,1,0,0,45-2,1,0,NA
44.7-1.8-248-2023,1.81209,44.65412,44.7-1.8,44.7,1.8,2023,9,36,2023-09-05,248,1034,1,365.1445946163601,26912,NA,FALSE,FALSE,NA,292.6825256347656,0,1,1,0,0,45-2,1,0,NA
44.7-1.8-25-2023,1.81688,44.65469,44.7-1.8,44.7,1.8,2023,1,4,2023-01-25,25,1017,1,365.1445946163601,24502,NA,FALSE,FALSE,NA,293.4098205566406,0,1,1,0,0,45-2,1,0,NA
44.7-1.8-256-2022,1.77769,44.73972,44.7-1.8,44.7,1.8,2022,9,37,2022-09-13,256,1028,1,365.1445946163601,23357,NA,FALSE,FALSE,NA,391.3704528808594,0,1,1,0,0,45-2,1,0,NA
44.7-1.8-258-2023,1.76729,44.70408,44.7-1.8,44.7,1.8,2023,9,37,2023-09-15,258,2146,1,365.1445946163601,27054,NA,FALSE,FALSE,NA,323.96502685546875,0,1,1,0,0,45-2,1,0,NA
44.7-1.8-259-2023,1.77572,44.67861,44.7-1.8,44.7,1.8,2023,9,38,2023-09-16,259,1028,1,365.1445946163601,27064,NA,FALSE,TRUE,Marka,378.0154113769531,0,2,1,0,0,45-2,1,0,NA
44.7-1.8-261-2022,1.79954,44.66471,44.7-1.8,44.7,1.8,2022,9,38,2022-09-18,261,1034,1,365.1445946163601,23419,NA,FALSE,FALSE,NA,401.85601806640625,0,1,1,0,0,45-2,1,0,NA
44.7-1.8-267-2023,1.77685,44.67506,44.7-1.8,44.7,1.8,2023,9,39,2023-09-24,267,1026,1,365.1445946163601,27177,NA,FALSE,FALSE,NA,378.0154113769531,0,1,1,0,0,45-2,1,0,NA
44.7-1.8-268-2022,1.7684,44.73795,44.7-1.8,44.7,1.8,2022,9,39,2022-09-25,268,1051,1,365.1445946163601,23548,NA,FALSE,FALSE,NA,378.0022583007813,0,1,1,0,0,45-2,1,0,NA
44.7-1.8-273-2022,1.84253,44.73439,44.7-1.8,44.7,1.8,2022,9,40,2022-09-30,273,1058,1,365.1445946163601,23648,NA,FALSE,TRUE,Marka,347.6982727050781,0,1,1,0,0,45-2,1,0,NA
44.7-1.8-274-2022,1.82711,44.71673,44.7-1.8,44.7,1.8,2022,10,40,2022-10-01,274,1038,1,365.1445946163601,23666,NA,FALSE,TRUE,Marka,386.6048583984375,0,2,2,0,0,45-2,1,0,NA
44.7-1.8-274-2022,1.77836,44.68787,44.7-1.8,44.7,1.8,2022,10,40,2022-10-01,274,1038,1,365.1445946163601,23667,NA,FALSE,TRUE,Marka,383.0281372070313,0,2,2,0,0,45-2,1,0,NA
44.7-1.8-280-2022,1.79952,44.66134,44.7-1.8,44.7,1.8,2022,10,41,2022-10-07,280,1026,1,365.1445946163601,23757,NA,FALSE,TRUE,Qoryooley,401.85601806640625,0,2,1,0,0,45-2,1,0,NA
44.7-1.8-282-2023,1.79758,44.69896,44.7-1.8,44.7,1.8,2023,10,41,2023-10-09,282,1045,1,365.1445946163601,27325,NA,FALSE,TRUE,Marka,366.5250549316406,0,1,1,0,0,45-2,1,0,NA
44.7-1.8-289-2022,1.75061,44.68253,44.7-1.8,44.7,1.8,2022,10,42,2022-10-16,289,1058,1,365.1445946163601,23810,NA,FALSE,TRUE,Marka,301.981201171875,0,1,1,0,0,45-2,1,0,NA
44.7-1.8-303-2022,1.75286,44.67356,44.7-1.8,44.7,1.8,2022,10,44,2022-10-30,303,1045,1,365.1445946163601,23918,NA,FALSE,TRUE,Marka,424.9633483886719,0,1,1,0,0,45-2,1,0,NA
44.7-1.8-304-2022,1.81348,44.65787,44.7-1.8,44.7,1.8,2022,10,44,2022-10-31,304,1028,1,365.1445946163601,23926,NA,FALSE,FALSE,NA,354.0666809082031,0,2,1,0,0,45-2,1,0,NA
44.7-1.8-311-2022,1.77993,44.70313,44.7-1.8,44.7,1.8,2022,11,45,2022-11-07,311,1045,1,365.1445946163601,23953,NA,FALSE,TRUE,Marka,333.68307495117193,0,1,1,0,0,45-2,1,0,NA
44.7-1.8-38-2023,1.76911,44.70331,44.7-1.8,44.7,1.8,2023,2,6,2023-02-07,38,1019,1,365.1445946163601,24738,NA,FALSE,FALSE,NA,323.96502685546875,0,1,1,0,0,45-2,1,0,NA
44.7-1.8-52-2023,1.80025,44.68359,44.7-1.8,44.7,1.8,2023,2,8,2023-02-21,52,1008,1,365.1445946163601,25210,NA,FALSE,TRUE,Marka,416.4132995605469,0,2,1,0,0,45-2,1,0,NA
44.7-1.8-57-2023,1.77253,44.70487,44.7-1.8,44.7,1.8,2023,2,9,2023-02-26,57,1017,1,365.1445946163601,25348,NA,FALSE,TRUE,Marka,323.96502685546875,0,2,4,0,0,45-2,1,0,NA
44.7-1.8-57-2023,1.76975,44.70364,44.7-1.8,44.7,1.8,2023,2,9,2023-02-26,57,1104,1,365.1445946163601,25349,NA,FALSE,FALSE,NA,323.96502685546875,0,2,4,0,0,45-2,1,0,NA
44.7-1.8-57-2023,1.77059,44.70467,44.7-1.8,44.7,1.8,2023,2,9,2023-02-26,57,1017,1,365.1445946163601,25351,NA,FALSE,TRUE,Marka,323.96502685546875,0,2,4,0,0,45-2,1,0,NA
44.7-1.8-57-2023,1.77418,44.70412,44.7-1.8,44.7,1.8,2023,2,9,2023-02-26,57,1017,1,365.1445946163601,25350,NA,FALSE,TRUE,Marka,323.96502685546875,0,2,4,0,0,45-2,1,0,NA
44.7-1.8-58-2023,1.83827,44.73033,44.7-1.8,44.7,1.8,2023,2,9,2023-02-27,58,0956,1,365.1445946163601,25396,NA,FALSE,TRUE,Marka,339.0020751953125,0,2,1,0,0,45-2,1,0,NA
44.7-1.8-60-2023,1.77317,44.71133,44.7-1.8,44.7,1.8,2023,3,9,2023-03-01,60,1008,1,365.1445946163601,25507,NA,FALSE,FALSE,NA,352.7093505859375,0,5,4,0,0,45-2,1,0,NA
44.7-1.8-60-2023,1.77242,44.70645,44.7-1.8,44.7,1.8,2023,3,9,2023-03-01,60,1008,1,365.1445946163601,25506,NA,FALSE,TRUE,Marka,323.96502685546875,0,5,4,0,0,45-2,1,0,NA
44.7-1.8-60-2023,1.77207,44.70411,44.7-1.8,44.7,1.8,2023,3,9,2023-03-01,60,1047,1,365.1445946163601,25505,NA,FALSE,TRUE,Marka,323.96502685546875,0,5,4,0,0,45-2,1,0,NA
44.7-1.8-60-2023,1.77328,44.70615,44.7-1.8,44.7,1.8,2023,3,9,2023-03-01,60,1100,1,365.1445946163601,25508,NA,FALSE,TRUE,Marka,323.96502685546875,0,5,4,0,0,45-2,1,0,NA
44.7-1.8-61-2023,1.75145,44.71141,44.7-1.8,44.7,1.8,2023,3,9,2023-03-02,61,1040,1,365.1445946163601,25552,NA,FALSE,TRUE,Marka,386.7007141113281,0,2,1,0,0,45-2,1,0,NA
44.7-1.8-65-2023,1.79382,44.68035,44.7-1.8,44.7,1.8,2023,3,10,2023-03-06,65,1106,1,365.1445946163601,25709,NA,FALSE,TRUE,Marka,402.181396484375,0,2,3,0,0,45-2,1,0,NA
44.7-1.8-65-2023,1.8224,44.67985,44.7-1.8,44.7,1.8,2023,3,10,2023-03-06,65,1015,1,365.1445946163601,25707,NA,FALSE,FALSE,NA,377.862060546875,0,2,3,0,0,45-2,1,0,NA
44.7-1.8-65-2023,1.79201,44.67982,44.7-1.8,44.7,1.8,2023,3,10,2023-03-06,65,1106,1,365.1445946163601,25708,NA,FALSE,TRUE,Marka,402.181396484375,0,2,3,0,0,45-2,1,0,NA
44.7-1.8-67-2023,1.81118,44.66702,44.7-1.8,44.7,1.8,2023,3,10,2023-03-08,67,1028,1,365.1445946163601,25810,NA,FALSE,FALSE,NA,407.0003051757813,0,2,1,0,0,45-2,1,0,NA
44.7-1.8-71-2023,1.79758,44.70013,44.7-1.8,44.7,1.8,2023,3,11,2023-03-12,71,1053,1,365.1445946163601,26020,NA,FALSE,TRUE,Marka,366.5250549316406,0,2,3,0,0,45-2,1,0,NA
44.7-1.8-71-2023,1.79574,44.69937,44.7-1.8,44.7,1.8,2023,3,11,2023-03-12,71,1053,1,365.1445946163601,26021,NA,FALSE,TRUE,Marka,366.5250549316406,0,2,3,0,0,45-2,1,0,NA
44.7-1.8-71-2023,1.8204,44.70569,44.7-1.8,44.7,1.8,2023,3,11,2023-03-12,71,1002,1,365.1445946163601,26022,NA,FALSE,TRUE,Marka,429.1171569824219,0,2,3,0,0,45-2,1,0,NA
44.7-1.8-72-2023,1.76551,44.70306,44.7-1.8,44.7,1.8,2023,3,11,2023-03-13,72,1034,1,365.1445946163601,26041,NA,FALSE,TRUE,Marka,329.36761474609375,0,2,1,0,0,45-2,1,0,NA
44.7-1.8-75-2023,1.81913,44.6796,44.7-1.8,44.7,1.8,2023,3,11,2023-03-16,75,1026,1,365.1445946163601,26101,NA,FALSE,FALSE,NA,377.862060546875,0,2,2,0,0,45-2,1,0,NA
44.7-1.8-75-2023,1.82867,44.72036,44.7-1.8,44.7,1.8,2023,3,11,2023-03-16,75,1026,1,365.1445946163601,26102,NA,FALSE,TRUE,Marka,386.6048583984375,0,2,2,0,0,45-2,1,0,NA
44.7-1.8-76-2023,1.7678,44.70662,44.7-1.8,44.7,1.8,2023,3,11,2023-03-17,76,1100,1,365.1445946163601,26122,NA,FALSE,FALSE,NA,323.96502685546875,0,4,2,0,0,45-2,1,0,NA
44.7-1.8-76-2023,1.76843,44.70432,44.7-1.8,44.7,1.8,2023,3,11,2023-03-17,76,1100,1,365.1445946163601,26123,NA,FALSE,FALSE,NA,323.96502685546875,0,4,2,0,0,45-2,1,0,NA
44.7-1.8-79-2023,1.76062,44.69092,44.7-1.8,44.7,1.8,2023,3,12,2023-03-20,79,1051,1,365.1445946163601,26196,NA,FALSE,FALSE,NA,311.0611267089844,0,2,1,0,0,45-2,1,0,NA
44.7-1.8-80-2023,1.77929,44.67846,44.7-1.8,44.7,1.8,2023,3,12,2023-03-21,80,1032,1,365.1445946163601,26212,NA,FALSE,TRUE,Marka,378.0154113769531,0,2,2,0,0,45-2,1,0,NA
44.7-1.8-80-2023,1.8202,44.71769,44.7-1.8,44.7,1.8,2023,3,12,2023-03-21,80,1032,1,365.1445946163601,26211,NA,FALSE,TRUE,Marka,380.8154296875,0,2,2,0,0,45-2,1,0,NA
44.7-1.8-92-2023,1.80105,44.7206,44.7-1.8,44.7,1.8,2023,4,14,2023-04-02,92,1100,1,365.1445946163601,26375,NA,FALSE,TRUE,Marka,381.95806884765625,0,2,3,0,0,45-2,1,0,NA
44.7-1.8-92-2023,1.82464,44.73791,44.7-1.8,44.7,1.8,2023,4,14,2023-04-02,92,1009,1,365.1445946163601,26377,NA,FALSE,FALSE,NA,338.8712158203125,0,2,3,0,0,45-2,1,0,NA
44.7-1.8-92-2023,1.82489,44.74097,44.7-1.8,44.7,1.8,2023,4,14,2023-04-02,92,1100,1,365.1445946163601,26376,NA,FALSE,FALSE,NA,271.4037780761719,0,2,3,0,0,45-2,1,0,NA
44.7-1.8-93-2023,1.77376,44.71092,44.7-1.8,44.7,1.8,2023,4,14,2023-04-03,93,1041,1,365.1445946163601,26384,NA,FALSE,TRUE,Marka,352.7093505859375,3,5,10,0,0,45-2,1,0,NA
44.7-1.8-93-2023,1.83817,44.68816,44.7-1.8,44.7,1.8,2023,4,14,2023-04-03,93,1041,1,365.1445946163601,26390,NA,FALSE,TRUE,Qoryooley,353.9145202636719,3,5,10,0,0,45-2,1,0,NA
44.7-1.8-93-2023,1.80315,44.72187,44.7-1.8,44.7,1.8,2023,4,14,2023-04-03,93,0949,1,365.1445946163601,26386,NA,FALSE,TRUE,Marka,381.95806884765625,3,5,10,0,0,45-2,1,0,NA
44.7-1.8-93-2023,1.77383,44.70936,44.7-1.8,44.7,1.8,2023,4,14,2023-04-03,93,0949,1,365.1445946163601,26391,NA,FALSE,TRUE,Marka,352.7093505859375,3,5,10,0,0,45-2,1,0,NA
44.7-1.8-93-2023,1.76849,44.7102,44.7-1.8,44.7,1.8,2023,4,14,2023-04-03,93,0949,1,365.1445946163601,26389,NA,FALSE,FALSE,NA,352.7093505859375,3,5,10,0,0,45-2,1,0,NA
44.7-1.8-93-2023,1.8078,44.66189,44.7-1.8,44.7,1.8,2023,4,14,2023-04-03,93,1041,1,365.1445946163601,26383,NA,FALSE,TRUE,Qoryooley,376.1828918457031,3,5,10,0,0,45-2,1,0,NA
44.7-1.8-93-2023,1.801,44.7214,44.7-1.8,44.7,1.8,2023,4,14,2023-04-03,93,0949,1,365.1445946163601,26388,NA,FALSE,TRUE,Marka,381.95806884765625,3,5,10,0,0,45-2,1,0,NA
44.7-1.8-93-2023,1.80153,44.72005,44.7-1.8,44.7,1.8,2023,4,14,2023-04-03,93,1041,1,365.1445946163601,26387,NA,FALSE,TRUE,Marka,381.95806884765625,3,5,10,0,0,45-2,1,0,NA
44.7-1.8-93-2023,1.80412,44.66243,44.7-1.8,44.7,1.8,2023,4,14,2023-04-03,93,1041,1,365.1445946163601,26385,NA,FALSE,TRUE,Qoryooley,376.1828918457031,3,5,10,0,0,45-2,1,0,NA
44.7-1.8-93-2023,1.84185,44.68762,44.7-1.8,44.7,1.8,2023,4,14,2023-04-03,93,1041,1,365.1445946163601,26382,NA,FALSE,TRUE,Qoryooley,359.76809692382807,3,5,10,0,0,45-2,1,0,NA
44.7-1.8-94-2023,1.77074,44.70863,44.7-1.8,44.7,1.8,2023,4,14,2023-04-04,94,1021,1,365.1445946163601,26400,NA,FALSE,FALSE,NA,352.7093505859375,0,2,1,0,0,45-2,1,0,NA
44.7-1.8-96-2023,1.84203,44.74616,44.7-1.8,44.7,1.8,2023,4,14,2023-04-06,96,1034,1,365.1445946163601,26410,NA,FALSE,TRUE,Marka,333.7422180175781,0,2,1,0,0,45-2,1,0,NA
44.7-1.8-98-2023,1.84258,44.73409,44.7-1.8,44.7,1.8,2023,4,15,2023-04-08,98,1047,1,365.1445946163601,26418,NA,FALSE,TRUE,Marka,347.6982727050781,0,2,1,0,0,45-2,1,0,NA
44.7-1.9-100-2023,1.90346,44.73671,44.7-1.9,44.7,1.9,2023,4,15,2023-04-10,100,1058,1,190.0763799879286,26432,NA,FALSE,FALSE,NA,243.71690368652344,0,2,1,0,0,45-2,1,0,NA
44.7-1.9-16-2023,1.85805,44.72615,44.7-1.9,44.7,1.9,2023,1,3,2023-01-16,16,0943,1,190.0763799879286,24307,NA,FALSE,FALSE,NA,332.8739013671875,0,1,2,0,0,45-2,1,0,NA
44.7-1.9-16-2023,1.86125,44.72626,44.7-1.9,44.7,1.9,2023,1,3,2023-01-16,16,0943,1,190.0763799879286,24308,NA,FALSE,TRUE,Qoryooley,332.8739013671875,0,1,2,0,0,45-2,1,0,NA
44.7-1.9-19-2023,1.85407,44.72647,44.7-1.9,44.7,1.9,2023,1,3,2023-01-19,19,1028,1,190.0763799879286,24369,NA,FALSE,FALSE,NA,312.35028076171875,0,1,1,0,0,45-2,1,0,NA
44.7-1.9-221-2023,1.89441,44.67192,44.7-1.9,44.7,1.9,2023,8,32,2023-08-09,221,1041,1,190.0763799879286,26669,NA,FALSE,FALSE,NA,169.3841552734375,0,1,1,0,0,45-2,1,0,NA
